Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_name,sex,SRA Study,Submitter_Id,create_date,version
ERR2784510,OTHER,301,35062462,PRJEB28381,SAMEA4860998,22789752,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796587,SAMEA4860998,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4860998,CH4sb.TAC3.1.P,male,ERP110576,CH4sb.TAC3.1.P,2019-04-04T15:52:00Z,1
ERR2784511,OTHER,301,33476406,PRJEB28381,SAMEA4860999,21944001,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796588,SAMEA4860999,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4860999,CH4sc.JAX4.1.C,male,ERP110576,CH4sc.JAX4.1.C,2019-04-04T15:52:00Z,1
ERR2784512,OTHER,301,24571817,PRJEB28381,SAMEA4861000,16324818,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796589,SAMEA4861000,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861000,CH4sc.JAX4.1.I,male,ERP110576,CH4sc.JAX4.1.I,2019-04-04T15:52:00Z,1
ERR2784513,OTHER,301,23084490,PRJEB28381,SAMEA4861001,15205785,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796590,SAMEA4861001,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861001,CH4sc.JAX4.1.P,male,ERP110576,CH4sc.JAX4.1.P,2019-04-04T15:52:00Z,1
ERR2784514,OTHER,301,24745250,PRJEB28381,SAMEA4861002,16151971,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796591,SAMEA4861002,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861002,CH4sc.TAC3.1.C,male,ERP110576,CH4sc.TAC3.1.C,2019-04-04T15:52:00Z,1
ERR2784515,OTHER,301,21487705,PRJEB28381,SAMEA4861003,13657531,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796592,SAMEA4861003,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861003,CH4sc.TAC3.1.I,male,ERP110576,CH4sc.TAC3.1.I,2019-04-04T15:52:00Z,1
ERR2784516,OTHER,301,28281262,PRJEB28381,SAMEA4861004,18270624,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796593,SAMEA4861004,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861004,CH4sc.TAC3.1.P,male,ERP110576,CH4sc.TAC3.1.P,2019-04-04T15:52:00Z,1
ERR2784517,OTHER,301,26725871,PRJEB28381,SAMEA4861005,18204772,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796594,SAMEA4861005,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861005,CH5a.JAX3.1.C,female,ERP110576,CH5a.JAX3.1.C,2019-04-04T15:52:00Z,1
ERR2784518,OTHER,301,15745347,PRJEB28381,SAMEA4861006,10617765,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796595,SAMEA4861006,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861006,CH5a.JAX3.1.I,female,ERP110576,CH5a.JAX3.1.I,2019-04-04T15:52:00Z,1
ERR2784519,OTHER,301,34737641,PRJEB28381,SAMEA4861007,23861244,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796596,SAMEA4861007,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861007,CH5a.JAX3.1.P,female,ERP110576,CH5a.JAX3.1.P,2019-04-04T15:52:00Z,1
ERR2784520,OTHER,301,26136352,PRJEB28381,SAMEA4861008,17775934,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796597,SAMEA4861008,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861008,CH5a.TAC1.5.C,female,ERP110576,CH5a.TAC1.5.C,2019-04-04T15:52:00Z,1
ERR2784521,OTHER,301,16780052,PRJEB28381,SAMEA4861009,11538806,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796598,SAMEA4861009,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861009,CH5a.TAC1.5.P,female,ERP110576,CH5a.TAC1.5.P,2019-04-04T15:52:00Z,1
ERR2784522,OTHER,301,18898204,PRJEB28381,SAMEA4861010,13064499,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796599,SAMEA4861010,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861010,CH5b.JAX3.1.C,female,ERP110576,CH5b.JAX3.1.C,2019-04-04T15:52:00Z,1
ERR2784523,OTHER,301,31791364,PRJEB28381,SAMEA4861011,21830757,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796600,SAMEA4861011,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861011,CH5b.JAX3.1.P,female,ERP110576,CH5b.JAX3.1.P,2019-04-04T15:53:00Z,1
ERR2784524,OTHER,301,19605420,PRJEB28381,SAMEA4861012,13228730,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796601,SAMEA4861012,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861012,CH5b.TAC1.5.C,female,ERP110576,CH5b.TAC1.5.C,2019-04-04T15:53:00Z,1
ERR2784525,OTHER,301,25663546,PRJEB28381,SAMEA4861013,17386822,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796602,SAMEA4861013,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861013,CH5b.TAC1.5.I,female,ERP110576,CH5b.TAC1.5.I,2019-04-04T15:53:00Z,1
ERR2784526,OTHER,301,20081567,PRJEB28381,SAMEA4861014,13510290,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796603,SAMEA4861014,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861014,CH5b.TAC1.5.P,female,ERP110576,CH5b.TAC1.5.P,2019-04-04T15:53:00Z,1
ERR2784527,OTHER,301,24125127,PRJEB28381,SAMEA4861015,16319734,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796604,SAMEA4861015,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861015,CH5c.JAX3.1.C,female,ERP110576,CH5c.JAX3.1.C,2019-04-04T15:53:00Z,1
ERR2784528,OTHER,301,16147441,PRJEB28381,SAMEA4861016,10900735,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796605,SAMEA4861016,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861016,CH5c.JAX3.1.I,female,ERP110576,CH5c.JAX3.1.I,2019-04-04T15:53:00Z,1
ERR2784529,OTHER,301,30000960,PRJEB28381,SAMEA4861017,20704776,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796606,SAMEA4861017,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861017,CH5c.JAX3.1.P,female,ERP110576,CH5c.JAX3.1.P,2019-04-04T15:53:00Z,1
ERR2784530,OTHER,301,21437029,PRJEB28381,SAMEA4861018,14402938,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796607,SAMEA4861018,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861018,CH5c.TAC1.5.C,female,ERP110576,CH5c.TAC1.5.C,2019-04-04T15:53:00Z,1
ERR2784531,OTHER,301,29596975,PRJEB28381,SAMEA4861019,20072621,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796608,SAMEA4861019,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861019,CH5c.TAC1.5.P,female,ERP110576,CH5c.TAC1.5.P,2019-04-04T15:53:00Z,1
ERR2784532,OTHER,301,15928061,PRJEB28381,SAMEA4861020,11030895,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796609,SAMEA4861020,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861020,CH5sa.JAX3.1.I,female,ERP110576,CH5sa.JAX3.1.I,2019-04-04T15:53:00Z,1
ERR2784533,OTHER,301,25284862,PRJEB28381,SAMEA4861021,17277460,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796610,SAMEA4861021,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861021,CH5sa.JAX3.1.P,female,ERP110576,CH5sa.JAX3.1.P,2019-04-04T15:54:00Z,1
ERR2784534,OTHER,301,32016988,PRJEB28381,SAMEA4861022,21398570,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796611,SAMEA4861022,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861022,CH5sa.TAC1.5.C,male,ERP110576,CH5sa.TAC1.5.C,2019-04-04T15:54:00Z,1
ERR2784535,OTHER,301,24020765,PRJEB28381,SAMEA4861023,16324154,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796612,SAMEA4861023,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861023,CH5sa.TAC1.5.I,male,ERP110576,CH5sa.TAC1.5.I,2019-04-04T15:54:00Z,1
ERR2784536,OTHER,301,24934513,PRJEB28381,SAMEA4861024,17131110,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796613,SAMEA4861024,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861024,CH5sa.TAC1.5.P,male,ERP110576,CH5sa.TAC1.5.P,2019-04-04T15:54:00Z,1
ERR2784537,OTHER,301,30675941,PRJEB28381,SAMEA4861025,20891929,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796614,SAMEA4861025,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861025,CH5sb.JAX3.1.C,female,ERP110576,CH5sb.JAX3.1.C,2019-04-04T15:54:00Z,1
ERR2784538,OTHER,301,13180731,PRJEB28381,SAMEA4861026,9183886,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796615,SAMEA4861026,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861026,CH5sb.JAX3.1.I,female,ERP110576,CH5sb.JAX3.1.I,2019-04-04T15:54:00Z,1
ERR2784539,OTHER,301,19918945,PRJEB28381,SAMEA4861027,13515167,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796616,SAMEA4861027,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861027,CH5sb.JAX3.1.P,female,ERP110576,CH5sb.JAX3.1.P,2019-04-04T15:54:00Z,1
ERR2784540,OTHER,301,22899300,PRJEB28381,SAMEA4861028,15107314,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796617,SAMEA4861028,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861028,CH6a.JAX2.4.C,female,ERP110576,CH6a.JAX2.4.C,2019-04-04T15:54:00Z,1
ERR2784541,OTHER,301,25138323,PRJEB28381,SAMEA4861029,16996025,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796618,SAMEA4861029,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861029,CH6a.JAX2.4.I,female,ERP110576,CH6a.JAX2.4.I,2019-04-04T15:54:00Z,1
ERR2784542,OTHER,301,28800755,PRJEB28381,SAMEA4861030,19898020,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796619,SAMEA4861030,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861030,CH6a.JAX2.4.P,female,ERP110576,CH6a.JAX2.4.P,2019-04-04T15:55:00Z,1
ERR2784543,OTHER,301,28824451,PRJEB28381,SAMEA4861031,19417507,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796620,SAMEA4861031,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861031,CH6a.TAC2.3.C,female,ERP110576,CH6a.TAC2.3.C,2019-04-04T15:55:00Z,1
ERR2784544,OTHER,301,30595649,PRJEB28381,SAMEA4861032,20838423,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796621,SAMEA4861032,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861032,CH6a.TAC2.3.P,female,ERP110576,CH6a.TAC2.3.P,2019-04-04T15:55:00Z,1
ERR2784545,OTHER,301,27787369,PRJEB28381,SAMEA4861033,18797234,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796622,SAMEA4861033,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861033,CH6b.JAX2.4.C,female,ERP110576,CH6b.JAX2.4.C,2019-04-04T15:55:00Z,1
ERR2784546,OTHER,301,29399233,PRJEB28381,SAMEA4861034,20030316,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796623,SAMEA4861034,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861034,CH6b.JAX2.4.P,female,ERP110576,CH6b.JAX2.4.P,2019-04-04T15:55:00Z,1
ERR2784547,OTHER,301,29769918,PRJEB28381,SAMEA4861035,20135803,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796624,SAMEA4861035,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861035,CH6b.TAC2.3.C,female,ERP110576,CH6b.TAC2.3.C,2019-04-04T15:55:00Z,1
ERR2784548,OTHER,301,30464800,PRJEB28381,SAMEA4861036,20780662,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796625,SAMEA4861036,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861036,CH6b.TAC2.3.P,female,ERP110576,CH6b.TAC2.3.P,2019-04-04T15:55:00Z,1
